Scrape_date,Author,Book,Highlighted_by,Passage
2013-01-29T01:48:45.980962, by Mary Beth Pfeiffer,Crazy in America: The Hidden Tragedy of Our Criminalized Mentally Ill,Highlighted by 3 Kindle users,"In 2006, the National Alliance for the Mentally Ill gave the state an F in mental health care. ""Iowa is a prime example of what President Bush's New Freedom Commission on Mental Health meant when it reported [in 2002] that the nation's mental healthcare system is `fragmented and in disarray,""' the organization reported. At least Iowa was in good company."
2013-01-29T01:48:45.980962, by Paul Zane Pilzer,The New Wellness Revolution: How to Make a Fortune in the Next Trillion Dollar Industry,Highlighted by 7 Kindle users,of the one-sixth of the U.S. adult working population that work in the healthcare industry today focus on treating the symptoms of disease rather than on preventing disease. This is because it is more profitable for medical companies to research and develop products that create customers for life.
2013-01-29T01:48:45.980962, by Paul Ingrassia,Crash Course: The American Automobile Industry's Road from Glory to Disaster,Highlighted by 21 Kindle users,"By 2003 the company had more than 460,000 retirees and spouses, who outnumbered active employees by nearly three to one. All were collecting pension and healthcare benefits, and UAW members—active workers and retirees alike—still didn’t have to pay annoying deductibles or co-payments for doctor visits."
2013-01-29T01:48:45.980962, by Tania Heller,"On Becoming a Doctor: Everything You Need to Know about Medical School, Residency, Specialization, and Practice",Highlighted by 3 Kindle users,• Are there any aspects of the current healthcare system that you would like to change? • What were your reasons for pursuing a medical career? • How would you handle a situation in which you disagreed with a colleague about a treatment plan for a mutual patient?
2013-01-29T01:48:45.980962, by Michael Wokasch,PharmaplasiaTM,Highlighted by 3 Kindle users,"individuals who provide technical, scientific, and medical expertise to ensure that healthcare provider plans, physicians, and patients understand the appropriate use, potential risks, and relative value (versus other therapeutic options) of products. These new positions will be filled by individuals with advanced life-science degrees (MDs, RNs, or PharmDs) who also have narrow but in-depth therapeutic expertise and advanced medical training."
2013-01-29T01:48:45.980962, by Jay S. Cohen,"What You Must Know about Statin Drugs & Their Natural Alternatives: A Consumer's Guide to Safely Using Lipitor, Zocor, Pravachol, Crestor, Mevacor, or",Highlighted by 4 Kindle users,Chinese red yeast rice has significant potential to reduce healthcare costs and contribute to public health by reducing heart disease risk in individuals with moderate elevations of circulating cholesterol levels.3
2013-01-29T01:48:45.980962, by Michael Graham,"That's No Angry Mob, That's My Mom: Team Obama's Assault on Tea-Party, Talk-Radio Americans",Highlighted by 4 Kindle users,"In the  upside down world of the Obama Nation, people who spend a  lifetime following Reverend Wright aren't racists. But people who  show up at a rally to oppose single-payer healthcare are."
2013-01-29T01:48:45.980962, by Tim Wise,Colorblind: The Rise of Post-Racial Politics and the Retreat from Racial Equity (City Lights Open Media),Highlighted by 10 Kindle users,"the common thread of their work has been that for reasons of political practicality, progressive social policy needs to focus less on race, racism and injustice directed at blacks and other persons of color, and more on “universal” programs of uplift regarding jobs, education, healthcare and other arenas of daily life."
2013-01-29T01:48:45.980962," by David Wiedemer, Cindy Spitzer, Robert Wiedemer, Eric Janszen",America's Bubble Economy: Profit When It Pops,Highlighted by 3 Kindle users,"The Necessities Sector of the economy, which is composed primarily of healthcare, education and government services, is primarily run by government or other nonprofit entities that don't pay too well. However, the private companies that supply these government and nonprofit entities have the potential to do quite well during the coming Bubblequake."
2013-01-29T01:48:45.980962, by Charles Kenney,The Best Practice: How the New Quality Movement is Transforming Medicine,Highlighted by 4 Kindle users,"Roger Resar, MD, a senior fellow at the Institute for Healthcare Improvement,   has compared health care to both the airline and nuclear  power industries, and he estimates that, in health care delivery,  defects (failing to administer the correct dosage of medication, for  example) occur 10 to 20 percent of the time. With airlines and nuclear   power plants, the defect rate is 1 in 10,000."
2013-01-29T01:48:45.980962, by Bennita Vaughans,Nursing Fundamentals DeMYSTiFieD: A Self-Teaching Guide (Demystified Nursing),Highlighted by 5 Kindle users,"Dorothea Dix, who was not a nurse, is credited with developing the Nurses Corps of the United States Army. Clara Barton founded the American Red Cross, which played a key role in meeting the healthcare needs of soldiers during the Civil War. Linda Richards is credited with being the first trained nurse in the United States, and Mary Mahoney was the first trained African American nurse."
2013-01-29T01:48:45.980962, by Alan Northcott,The Complete Guide to Investing in Short Term Trading: How to Earn High Rates of Returns Safely,Highlighted by 6 Kindle users,"Here is a guide to the sectors that relate to the stages of the  business cycle. As the cycle reaches a peak, the healthcare  industry is expected to do well. Just over the peak, the  stocks of consumer staples such as food and beverages  perform well and continue fairly strongly, as consumers  find ways to pay for these even when going into recession. At  the trough, financial stocks such as banks and insurance"
2013-01-29T01:48:45.980962," by ISSMP Harold F. Tipton CISSP-ISSAP, ISSMP, CAP, SSCP Kevin Henry CISSP-ISSEP",Official (ISC)2® Guide to The CISSP® CBK® ((ISC)2 Press),Highlighted by 3 Kindle users,"Risk Assessment Methodologies. NIST SP 800-30 and 800-66. These methodologies are qualitative methods established for use of the general public, but are particularly used by regulated industries, such as healthcare."
2013-01-29T01:48:45.980962," by Amy Gutmann, Dennis Thompson",Why Deliberative Democracy?,Highlighted by 3 Kindle users,"The second purpose of deliberation is to encourage public-spirited perspectives on public issues. This aim responds to another source of moral disagreement—limited generosity. Few people are inclined to be wholly altruistic when they are arguing about contentious issues of public policy, such as defense spending or healthcare priorities. Deliberation in well-constituted forums responds to this limited generosity by encouraging participants to take a broader perspective on questions of common interest."
2013-01-29T01:48:45.980962, by Kevin Grange,Beneath Blossom Rain: Discovering Bhutan on the Toughest Trek in the World (Outdoor Lives),Highlighted by 4 Kindle users,"Since 1961 Bhutan has planned its national development in a series of five-year plans. The plans generally focus on improving universal education and healthcare, building roads, providing safe drinking water, improving sanitation, improving agriculture, lowering the number of people living below the poverty level, and providing rural electrification since only 40 percent of Bhutanse homes are currently lit."
2013-01-29T01:48:45.980962," by Lynne M. Schrum, Barbara B. Levin",Leading 21st-Century Schools: Harnessing Technology for Engagement and Achievement,Highlighted by 5 Kindle users,"Almost three-quarters of the job growth will come from three groups of professional occupations-computer and mathematical occupations, healthcare practitioners and technical occupations, and education, training, and library occupations-which together will add 3.5 million jobs. (p. 5)"
2013-01-29T01:48:45.980962," by Michael St. Pierre, Gesine Hofinger, Cornelius Buerschaper",Crisis Management in Acute Care Settings: Human Factors and Team Psychology in a High Stakes Environment,Highlighted by 3 Kindle users,"Skill-based behavior becomes an issue in critical situations if the healthcare professional does not possess these skills, if he or she applies them wrongly, or if the behavior cannot be applied for whatever reason. If skills are available, the requirement lies in the accurate execution and continuous check for deviation."
2013-01-29T01:48:45.980962, by Harry Domash,Fire Your Stock Analyst!: Analyzing Stocks On Your Own (2nd Edition),Highlighted by 12 Kindle users,"Interest-sensitive industries, such as home builders, utilities, and all companies carrying high debt, can be especially hard hit when rates rise. Banks and others in the financial sector suffer when the spread between short- and long-term interest rates narrows. Conversely, energy, healthcare, and technology stocks often outperform the market in rising interest rate environments."
