tags,text,created_at,from_user,from_user_id,to_user_id,id,to_user
Healthcare::Job::Phoenix::Jobs,"#Healthcare #Job alert: Occupational Therapist - OT | Medical Staffing Network | #Phoenix , AZ http://t.co/IDG7VS5e #Jobs","Mon, 18 Feb 2013 16:41:04 +0000",tmj_phx_health,21683752,0,303544674902237187,
Healthcare::Job::Phoenix::Jobs,"Medical Staffing Network #Healthcare #Job: Certified Medical Assistant - CMA ( #Phoenix , AZ) http://t.co/RrEyVnch #Jobs","Mon, 18 Feb 2013 16:41:02 +0000",tmj_phx_health,21683752,0,303544666924646401,
Phoenix::Healthcare::Job::Jobs::TweetMyJobs,"Medical Staffing Network: Occupational Therapist - OT ( #Phoenix , AZ) http://t.co/Lf77OyCv #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:41:00 +0000",tmj_phx_health,21683752,0,303544657974030336,
healthcare::healthcosts::aging,Wealthy Americans' top $ concern is #healthcare costs in old age @healthpopuli via UBS survey http://t.co/DJjIvf59 #healthcosts #aging,"Mon, 18 Feb 2013 16:40:56 +0000",healthythinker,16926069,0,303544639510704128,
healthcare::jobs::nursing,Looking for a job in Nursing? Check out our Spotlight Career as a LPN http://t.co/IoMEE51f #healthcare #jobs #nursing,"Mon, 18 Feb 2013 16:40:51 +0000",HealthCareerWeb,22520954,0,303544621168992256,
,Registration is now open for our 2013 Client Conference: Transforming Population Healthcare Management. Register now! http://t.co/CyJwq30T,"Mon, 18 Feb 2013 16:40:45 +0000",ZeOmega,322235452,0,303544593037791232,
job::Healthcare::Energy,"RT @jobtrakpa: Our 'FastTrak' training is a jumpstart into a new #job in Adv Manu, #Healthcare Tech or #Energy. http://t.co/SvPzWcze","Mon, 18 Feb 2013 16:40:36 +0000",RACC_edu,34645820,0,303544557478481920,
,"Thank God Romney/Ryan Lost: Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids ‘Smarter Cuts’ http://t.co/wVsRiHG6 via @zite","Mon, 18 Feb 2013 16:40:36 +0000",JohnPersinos1,384859207,0,303544555951767552,
,"Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/TkRozHbX","Mon, 18 Feb 2013 16:40:24 +0000",DianneWing2,284139213,0,303544505288757248,
,RT @clevelandclinic: 10 healthcare innovations to watch for this year http://t.co/9YP5LCNQ,"Mon, 18 Feb 2013 16:40:18 +0000",TheColonClub,110474390,0,303544482211700738,
,"InformationWeek observes that Watson is a ""healthcare game changer."" http://t.co/xVICp0q9","Mon, 18 Feb 2013 16:40:17 +0000",CynthiaSech,61227168,0,303544474825535491,
,"But looking at the money she absconded, it seems like she'll be able to afford healthcare once she returned home. Oh well, bitch got lucky.","Mon, 18 Feb 2013 16:40:13 +0000",FaizJuon,21303527,0,303544459159822336,
healthcare,"Workers have inaccurate perceptions about their own weight, condition and the cost of their #healthcare - http://t.co/PJQe7jV5","Mon, 18 Feb 2013 16:40:10 +0000",vbbenefits,267826741,0,303544447663230977,
CIO::IT::Tech::HealthCare::HealthcareIT,6 Innovations That Will Change Healthcare http://t.co/9d0TM6Od #CIO #IT #Tech #HealthCare #HealthcareIT,"Mon, 18 Feb 2013 16:40:09 +0000",FrzMn,521675250,0,303544441870884864,
,Prenatal and Postnatal Yoga Program from Sharp Healthcare http://t.co/Ao5INn7n via @simmworksfamily,"Mon, 18 Feb 2013 16:40:05 +0000",CrazyCoolCrafty,153551696,0,303544427190829056,
,One-Day Event Proves HIT's Value to Healthcare: Seeing is believing when it comes to demonstrating the value of ... http://t.co/8ibSLcvT,"Mon, 18 Feb 2013 16:40:01 +0000",tripod_360,182062543,0,303544408182251520,
cdnpoli::refugee::health::PMSH::Kenney,RT @DavidFox_Canada: Hamilton healthcare group condemns federal immigration announcement http://t.co/VWOxwtV8 #cdnpoli #refugee #health #PMSH #Kenney,"Mon, 18 Feb 2013 16:40:00 +0000",sayochia,418848427,0,303544405321711616,
Cloud::healthIT::hitsm,TY @HumanTouchUSA! RT @Perficient_HC: #Cloud adoption slower in healthcare than in other industries http://t.co/Zi7kqp8h #healthIT #hitsm,"Mon, 18 Feb 2013 16:40:00 +0000",Perficient_HC,76959901,267915319,303544405204283394,HumanTouchUSA
care::learningdisability,"Jane- service user at Chesterfield House #care home shares her experience http://t.co/HuqPv1Gl ""I'm so happy here"" #learningdisability","Mon, 18 Feb 2013 16:40:00 +0000",LHHealthcare,637170576,0,303544405158158336,
,@wiredforflight definitely not cool. Even in healthcare…especially in healthcare…money talks.,"Mon, 18 Feb 2013 16:39:58 +0000",airplanology,25103866,64811718,303544398552109056,wiredforflight
LatinAmerica,"In 1991, Colombia established the right to healthcare within its constitution.

#LatinAmerica","Mon, 18 Feb 2013 16:39:41 +0000",TecnixLLC,478780623,0,303544326598832130,
,Study supporting integrative healthcare is most effective!  http://t.co/nTAJwKGU via @newsblaze,"Mon, 18 Feb 2013 16:39:36 +0000",SportyCatRD,553766137,0,303544305451143168,
,"If the US had just 5% reduction in the number of Americans with hypertension,the Healthcare system would save $25 billion in just 5 years.","Mon, 18 Feb 2013 16:39:33 +0000",GoHealthHero,471143006,0,303544293346406401,
,Why is the NHS still using snail-mail? http://t.co/45R3QGfx,"Mon, 18 Feb 2013 16:39:26 +0000",ShireHealthcare,605438099,0,303544260756656128,
,RT @watcher_porn: That's good healthcare! http://t.co/k3O16DTw,"Mon, 18 Feb 2013 16:39:23 +0000",TimHagstrom,322405982,0,303544248530264064,
,Healthcare forum debates sustainability of 3M system http://t.co/tPuFvhXD,"Mon, 18 Feb 2013 16:39:22 +0000",N_H_Asia,88889613,0,303544245388713984,
Cancer::Africa::healthcare,#Cancer #Africa The global #healthcare agenda is about creating integrated strategies. Diagonal vs silo approaches. IMPACT &amp; sustainability.,"Mon, 18 Feb 2013 16:39:06 +0000",breastlessMo,118152112,0,303544178816733186,
,Hospitals begin to recognize social media’s potential to improve patient experience | @scoopit http://t.co/1LJYM7lh,"Mon, 18 Feb 2013 16:39:02 +0000",heatherswifty,64859158,0,303544164044382210,
Fitness::Healthcare::Nutrition,#Fitness #Healthcare The Natural Way for Losing Weight Is Always Best http://t.co/Ya0R1DKM #Nutrition,"Mon, 18 Feb 2013 16:39:01 +0000",Myong_Wisley,414391600,0,303544159053180928,
business,From archives: #business: Recollections on Healthcare - I recall . . . As an intern sales representative in the... http://t.co/VkYG6UyT,"Mon, 18 Feb 2013 16:38:55 +0000",MikalFM,14555386,0,303544130745823233,
,.@patralekha2011 we are on the wrong trajectory on healthcare as you well know. I'd written this once in Asian Age and u too have,"Mon, 18 Feb 2013 16:38:45 +0000",vsengupta,36645296,171997301,303544092544077824,patralekha2011
,"RT @MikeJ500: U.S. military budget is overstuffed w/ programs even it doesn't want, but GOP liar L. Graham would slash healthcare to avoid military cuts.","Mon, 18 Feb 2013 16:38:27 +0000",fedbizop,42375377,0,303544013376602112,
,Typical out-of-touch Politicians - raise min wage; raise our debt limit; give free healthcare. Sorry this doesn't fix poverty - it aids it!,"Mon, 18 Feb 2013 16:38:26 +0000",SirKnighthart,203753141,0,303544011732422656,
,Find us on FB http://t.co/7dZFSawo Alternative healthcare for pets,"Mon, 18 Feb 2013 16:38:24 +0000",ApollosCreed97,353172269,0,303544003452870657,
,RT @thudfactor: I go optimist on this: 26 states letting Feds run health exchanges will lead to a real national healthcare solution. http://t.co/UjhbOJih,"Mon, 18 Feb 2013 16:38:21 +0000",Thirdlayer,14826010,0,303543990194683906,
,Why Healthcare is America's Best Bet for Business and Opportunity http://t.co/epp5zFD6,"Mon, 18 Feb 2013 16:38:14 +0000",HealthEast,16638059,0,303543960138305538,
healthcare,@askanthem Anthem Blue Cross has a lot of explaining to do to LOTS of people. proof we NEED health care reform. #healthcare,"Mon, 18 Feb 2013 16:38:12 +0000",kristydrums,268051726,46637113,303543954295627777,askAnthem
healthcare::jobs,#healthcare #jobs THRIVING WEST GEORGIA NEUROSURGERY GROUP http://t.co/T1fFJpJo,"Mon, 18 Feb 2013 16:38:12 +0000",PAJobSite,85171106,0,303543951024087040,
healthcare::jobs,#healthcare #jobs CALIFORNIA SPINE HAND GENERAL ORTHOPEDICS http://t.co/cRe3yVVF,"Mon, 18 Feb 2013 16:38:12 +0000",PAJobSite,85171106,0,303543950864687107,
cdnpoli::refugee::health::PMSH::Kenney,RT @DavidFox_Canada: Hamilton healthcare group condemns federal immigration announcement http://t.co/VWOxwtV8 #cdnpoli #refugee #health #PMSH #Kenney,"Mon, 18 Feb 2013 16:38:11 +0000",romerohouseto,518698220,0,303543947521839106,
Acupuncture::drugs::alcohol::addiction::mentalhealth::healthcare::ukcare,#Acupuncture for #drugs &amp; #alcohol withdrawl - New Study http://t.co/XBethd0D #addiction #mentalhealth #healthcare #ukcare,"Mon, 18 Feb 2013 16:38:11 +0000",acupip,504601822,0,303543947014307842,
expertoncall,"Next #expertoncall webinar: @tkelsey1 on why transparency will be key to improving quality in healthcare, 21 Feb 4pm http://t.co/wMYJwcP2","Mon, 18 Feb 2013 16:38:07 +0000",nhsinstituteuk,71290317,0,303543932481073153,
,Click link to hear our 2 minute short synopsis regarding OneTouch Healthcare Network’s initiative.  http://t.co/fF3Fu4Bz,"Mon, 18 Feb 2013 16:37:59 +0000",OTHCN,162970257,0,303543899086024704,
,@IgotSIX12s Because the bad has better healthcare!,"Mon, 18 Feb 2013 16:37:55 +0000",jmilla03,376557650,252431913,303543881763528704,IgotSIX12s
LatinAmerica,"Universal Healthcare increases in Latin America drives demands for medical devices.

 http://t.co/q9R8d1UT

#LatinAmerica","Mon, 18 Feb 2013 16:37:54 +0000",TecnixLLC,478780623,0,303543877636349953,
,"Check out ""Tackling Healthcare in the Developing World: An Interactive Forum on Social..."" http://t.co/SioSOS4f via @eventbrite","Mon, 18 Feb 2013 16:37:53 +0000",granolagirl1085,251782660,0,303543874167640064,
,"I was obviously raised different than y'all. And before you ask, both my parents work in healthcare","Mon, 18 Feb 2013 16:37:53 +0000",theedopest,24950095,0,303543870787026944,
,S.A.C. for healthcare facilities on @slideshare http://t.co/MA6Qq8Zd,"Mon, 18 Feb 2013 16:37:40 +0000",goldengroupintl,196962513,0,303543817754251264,
,@AnthonyRyan15 Urgent cases are when a patient has been seen by another healthcare professional e.g. a GP &amp; they need to go to hospital.,"Mon, 18 Feb 2013 16:37:35 +0000",OFFICIALWMAS,236349903,515392336,303543795893547009,AnthonyRyan15
,"RT @MikeJ500: U.S. military budget is overstuffed w/ programs even it doesn't want, but GOP liar L. Graham would slash healthcare to avoid military cuts.","Mon, 18 Feb 2013 16:37:33 +0000",LisaToddSutton,23608092,0,303543789509828608,
,A Systematic Review of Healthcare Applications for Smartphones | @scoopit http://t.co/KmnH7TQ1,"Mon, 18 Feb 2013 16:37:30 +0000",lwu5,12249092,0,303543775379214336,
,"RT @TheStalwart: If you haven't read @annielowrey on how healthcare costs are slowing dramatically, it's a must http://t.co/0z1ejYJs","Mon, 18 Feb 2013 16:37:24 +0000",ezzd_1212,994243442,0,303543751048065025,
,"""@FastCompany: How Silicon Valley Envisions The Future Of Health Care http://t.co/vgiSvIE7"" exciting stuff, can't wait to play my role","Mon, 18 Feb 2013 16:37:22 +0000",Hot_Coughphee,92356286,0,303543743410216961,
,"U.S. military budget is overstuffed w/ programs even it doesn't want, but GOP liar L. Graham would slash healthcare to avoid military cuts.","Mon, 18 Feb 2013 16:37:20 +0000",MikeJ500,98976956,0,303543736405733377,
,RT @JHPatientSafety: Is patient safety movement in the US threatened by physician burnout and healthcare reform? Article by @Bob_Wachter http://t.co/mSGLXtZD,"Mon, 18 Feb 2013 16:37:14 +0000",annabb02,303207758,0,303543709553786881,
,Most healthcare marketing executives struggle with the idea of branding.  In a recent survey of marketers by Forrester…http://t.co/8meInvu7,"Mon, 18 Feb 2013 16:37:12 +0000",MedTourismCosta,173286713,0,303543699739140096,
,Why healthcare is America's best bet for business and opportunity | LinkedIn http://t.co/X80ULKEO,"Mon, 18 Feb 2013 16:37:07 +0000",EnsureBilling,536852517,0,303543677903577089,
,Healthcare still disrupted in the Central African Republic http://t.co/NM47Bkea,"Mon, 18 Feb 2013 16:37:03 +0000",HankKearney,342304805,0,303543663391281152,
,"Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/ic2s0kmz via @politicususa","Mon, 18 Feb 2013 16:37:00 +0000",Emmett1954,366154323,0,303543649596239872,
,RT @FastCompany: How Silicon Valley Envisions The Future Of Health Care http://t.co/EVTfho8t,"Mon, 18 Feb 2013 16:36:59 +0000",mr_ama77,202117329,0,303543645351579648,
,"Given that so many healthcare workers are African, how do you think this plays into the immigration reform debate?... http://t.co/ZN2XOSlj","Mon, 18 Feb 2013 16:36:51 +0000",AfricanDiaspora,47195250,0,303543611398705153,
,Oh dear Lord...... this makes me physically ill!!!!   These republicans are inhuman!!!! http://t.co/sg9N4OpC,"Mon, 18 Feb 2013 16:36:35 +0000",DonnaLynn7460,21408363,0,303543547129364480,
,"Well done Philip Hartin, Heathcare Tech innovation @UlsterUni Module COM641 @ComMat winning the The I+S.r.l. Healthcare and Technology Prize","Mon, 18 Feb 2013 16:36:26 +0000",ComMat,53030069,0,303543508197838848,
,United Healthcare: United Healthcare is the WORST. I have had 30yrs of corporate group coverages and after joining  - http://t.co/NKtmHuxb,"Mon, 18 Feb 2013 16:36:23 +0000",csscoreboard,242468132,0,303543495539437568,
,Patient Portals — Implementation vs. Use | @scoopit via @mktsociale http://t.co/f9iN88WE,"Mon, 18 Feb 2013 16:36:20 +0000",heatherswifty,64859158,0,303543482969108481,
,(CNA|sg) Healthcare forum debates sustainability of 3M system http://t.co/OyuUqoxo,"Mon, 18 Feb 2013 16:36:19 +0000",scoo_ps,27598291,0,303543477814308864,
,"Drake aint live The Struggle..He lived With free Healthcare , Started From degrassi , Now He Rap..","Mon, 18 Feb 2013 16:36:09 +0000",_RawLikeGSTAR,251958049,0,303543435518951425,
news,"Healthcare tort reform proposal aims to benefit patients, but many lawyers, doctors oppose http://t.co/eNc5Y9mc #news","Mon, 18 Feb 2013 16:36:04 +0000",FCIR,137041711,0,303543415856066560,
whiteboard::healthcare,RT @visualsystems: Have you seen our new Visiprem #whiteboard? Featured on Building Better #healthcare saves time + improves patient care http://t.co/169Z1HiZ,"Mon, 18 Feb 2013 16:36:01 +0000",KevinWSheards,198270592,0,303543405017972737,
jobs::londonjobs,"#jobs #londonjobs Healthcare Development Manager London - UK Resourcing (Pharma) require a ""Healthcare Development M... http://t.co/CBVk6VYL","Mon, 18 Feb 2013 16:35:50 +0000",GetAJobInLondon,459656441,0,303543357173555200,
HIMSS,Get Social at #HIMSS 2013 - Tweetups! https://t.co/7v5FEJUj @JavaSTL @billians @daniellesmyname,"Mon, 18 Feb 2013 16:35:39 +0000",ErinE,14166313,0,303543312369999873,
Healthcare,WellPoint names new CEO http://t.co/ZaspH42T | #Healthcare Finance News,"Mon, 18 Feb 2013 16:35:39 +0000",HFNewsTweet,17155995,0,303543311002636288,
,So I passed my safety in the healthcare environment class w| an A ..-&amp;&amp; my anatomy ..-&amp;&amp; physiology w| a B 😊😊😊 ;; GPA is a 3.3 !!!,"Mon, 18 Feb 2013 16:35:35 +0000",lipstick_lessii,284855496,0,303543291977293824,
globalvax,Glad to have met 3 of the most brilliant minds in healthcare! @Buzzy4shots @DoctorNatasha @NursesWhoVax #globalvax http://t.co/2sxVEuBi,"Mon, 18 Feb 2013 16:35:18 +0000",ajrileyrocks,15294236,0,303543219646496768,
seniors::healthcare::homecare,We've partnered with @airmiles because your independence deserves its rewards - http://t.co/0ahrszg6 #seniors #healthcare #homecare,"Mon, 18 Feb 2013 16:35:11 +0000",bayshore_hh,113699804,0,303543191745994753,
,"Survey: Canadians believe the healthcare system is better than it was 5 years ago: Ontario is most improved 
http://t.co/PpGxT7uu","Mon, 18 Feb 2013 16:35:10 +0000",MIP_Inc,102393516,0,303543187643957250,
Healthcare,WellPoint names new CEO http://t.co/lE0PI5DD | #Healthcare Finance News,"Mon, 18 Feb 2013 16:35:09 +0000",FullerHFNews,1018000387,0,303543183067992065,
,Employer-sponsored health insurance in flux | Healthcare Payer News http://t.co/Rr7XkJZi via @your_screen_name,"Mon, 18 Feb 2013 16:35:02 +0000",CincomDocSol,22781815,0,303543154349572096,
,American Medical Association defines new physician training goals to meet evolving patient n... |  http://t.co/rCPIm3Wf,"Mon, 18 Feb 2013 16:35:02 +0000",heatherswifty,64859158,0,303543153938542593,
,200 bucks for a meh-at-best pair of frames. I wonder why people say we have a shitty healthcare system.,"Mon, 18 Feb 2013 16:34:41 +0000",PhonusBalognus,892267922,0,303543065975599104,
Scholarship::STEM::Healthcare::College,RT @College_Success: Time is running out: $17k #Scholarship for WA students in #STEM &amp; #Healthcare. Deadline TODAY! http://t.co/Qiebuewu #College,"Mon, 18 Feb 2013 16:34:39 +0000",jmdantes777,393062392,0,303543058312597504,
iWorksForMine,Went to urgent care and they prescribed me some antibiotics that costed me in USD $2.81 s/o to bomb healthcare #iWorksForMine,"Mon, 18 Feb 2013 16:34:38 +0000",SeattleGetUr0wn,111469939,0,303543056563572736,
,"With observation units, emergency rooms have another option to ease patient volume http://t.co/FFmBW7Jt","Mon, 18 Feb 2013 16:34:32 +0000",EliteMedScribes,618233246,0,303543029095088128,
internships::TruvenAnalytics::Columbus,Senior Healthcare Analytic Consultant - http://t.co/qhojaWjt #internships #TruvenAnalytics #Columbus,"Mon, 18 Feb 2013 16:34:19 +0000",bestjobsonline,237507695,0,303542973986111488,
Telemedicine::hitsm::healthIT,Researchers: Microsoft Kinect is a Money-Saving #Telemedicine Device http://t.co/eac1hAxJ #hitsm #healthIT,"Mon, 18 Feb 2013 16:34:18 +0000",Perficient_HC,76959901,0,303542969330454529,
,Why Healthcare is America's Best Bet for Business and Opportunity http://t.co/JrmlnIRG,"Mon, 18 Feb 2013 16:34:11 +0000",hitechforu,120008619,0,303542942080045056,
,RT @watcher_porn: That's good healthcare! http://t.co/k3O16DTw,"Mon, 18 Feb 2013 16:34:04 +0000",AutoxL3G4CY,368516797,0,303542910845083649,
AlderleyPark::Pharmaceutical::Astrazeneca::Job,AstraZeneca: Personalised Healthcare and Bio... ( #AlderleyPark/Molndal ) http://t.co/t93Rxkr8 #Pharmaceutical #Astrazeneca #Job,"Mon, 18 Feb 2013 16:33:55 +0000",JoinAstraZeneca,174393606,0,303542875000553472,
LyinRyan::UniteBlue,#LyinRyan at it again. #UniteBlue against this.... http://t.co/WWWnMTcU,"Mon, 18 Feb 2013 16:33:39 +0000",wendiie74,631669704,0,303542806838906881,
,@MikeJ500 Pushing people with fixed incomes into the healthcare market will impoverished our elderly...,"Mon, 18 Feb 2013 16:33:36 +0000",linewrench,617576419,98976956,303542793714933762,MikeJ500
1MC,RT @1millioncups: .Interested in healthcare startups and mobile oil changes? We knew it! Check out @InfusionExpress &amp; @TheMobileChange Wed. @KauffmanLabs #1MC,"Mon, 18 Feb 2013 16:33:32 +0000",HoshJarvey,377608777,0,303542779542380545,
,RT @AaronKleinShow: AARON KLEIN AUDIO: Healthcare rationing hidden inside text of Obamacare http://t.co/Far7tlOq,"Mon, 18 Feb 2013 16:33:25 +0000",Ray2443,21432623,0,303542747741163520,
